result,center,east,south_east,south
TOP_EMPTY_SOUTHSTAIRWFULL_SOUTHEASTSTAIRW,StairW,StairS,StairW,StairW
TOP_EMPTY,StairW,StairE,Empty,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairW,StairE,Empty,Wall
TOP_EMPTY,StairW,StairE,Empty,Door
TOP_EMPTY_SOUTHSTAIRN,StairW,StairE,Empty,StairN
TOP_EMPTY,StairW,StairE,Empty,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,StairE,Empty,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,StairE,Empty,StairW
TOP_EMPTY,StairW,StairE,Wall,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL,StairW,StairE,Wall,Wall
TOP_EMPTY,StairW,StairE,Wall,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairW,StairE,Wall,StairN
TOP_EMPTY,StairW,StairE,Wall,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,StairE,Wall,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,StairE,Wall,StairW
TOP_EMPTY,StairW,StairE,Door,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairW,StairE,Door,Wall
TOP_EMPTY,StairW,StairE,Door,Door
TOP_EMPTY_SOUTHSTAIRN,StairW,StairE,Door,StairN
TOP_EMPTY,StairW,StairE,Door,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,StairE,Door,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,StairE,Door,StairW
TOP_EMPTY,StairW,StairE,StairN,Empty
TOP_EMPTY_SOUTHWALLCORNER_SOUTHEASTSTAIRN,StairW,StairE,StairN,Wall
TOP_EMPTY,StairW,StairE,StairN,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairW,StairE,StairN,StairN
TOP_EMPTY,StairW,StairE,StairN,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,StairE,StairN,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,StairE,StairN,StairW
TOP_EMPTY,StairW,StairE,StairS,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairW,StairE,StairS,Wall
TOP_EMPTY,StairW,StairE,StairS,Door
TOP_EMPTY_SOUTHSTAIRN,StairW,StairE,StairS,StairN
TOP_EMPTY,StairW,StairE,StairS,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,StairE,StairS,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,StairE,StairS,StairW
TOP_EMPTY,StairW,StairE,StairE,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairW,StairE,StairE,Wall
TOP_EMPTY,StairW,StairE,StairE,Door
TOP_EMPTY_SOUTHSTAIRN,StairW,StairE,StairE,StairN
TOP_EMPTY,StairW,StairE,StairE,StairS
TOP_EMPTY_SOUTHSTAIRE,StairW,StairE,StairE,StairE
TOP_EMPTY_SOUTHSTAIRWFULL,StairW,StairE,StairE,StairW
TOP_EMPTY_SOUTHEASTSTAIRW,StairW,StairE,StairW,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL,StairW,StairE,StairW,Wall
TOP_EMPTY_SOUTHEASTSTAIRW,StairW,StairE,StairW,Door
TOP_EMPTY_SOUTHSTAIRN_SOUTHEASTSTAIRW,StairW,StairE,StairW,StairN
TOP_EMPTY_SOUTHEASTSTAIRW,StairW,StairE,StairW,StairS
TOP_EMPTY_SOUTHSTAIRE_SOUTHEASTSTAIRW,StairW,StairE,StairW,StairE
TOP_EMPTY_SOUTHSTAIRWFULL_SOUTHEASTSTAIRW,StairW,StairE,StairW,StairW
TOP_EMPTY_EASTSTAIRW,StairW,StairW,Empty,Empty
TOP_EMPTY_SOUTHWALLCORNER_EASTSTAIRW,StairW,StairW,Empty,Wall
TOP_EMPTY_EASTSTAIRW,StairW,StairW,Empty,Door
TOP_EMPTY_SOUTHSTAIRN_EASTSTAIRW,StairW,StairW,Empty,StairN
TOP_EMPTY_EASTSTAIRW,StairW,StairW,Empty,StairS
TOP_EMPTY_SOUTHSTAIRE_EASTSTAIRW,StairW,StairW,Empty,StairE
TOP_EMPTY_SOUTHSTAIRWFULL_EASTSTAIRW,StairW,StairW,Empty,StairW
TOP_EMPTY_EASTSTAIRWFULL,StairW,StairW,Wall,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL_EASTSTAIRWFULL,StairW,StairW,Wall,Wall
TOP_EMPTY_EASTSTAIRWFULL,StairW,StairW,Wall,Door
TOP_EMPTY_SOUTHSTAIRNFULL_EASTSTAIRWFULL,StairW,StairW,Wall,StairN
TOP_EMPTY_EASTSTAIRWFULL,StairW,StairW,Wall,StairS
TOP_EMPTY_SOUTHSTAIRE_EASTSTAIRWFULL,StairW,StairW,Wall,StairE
TOP_EMPTY_SOUTHSTAIRWFULL_EASTSTAIRWFULL,StairW,StairW,Wall,StairW
TOP_EMPTY_EASTSTAIRW,StairW,StairW,Door,Empty
TOP_EMPTY_SOUTHWALLCORNER_EASTSTAIRW,StairW,StairW,Door,Wall
TOP_EMPTY_EASTSTAIRW,StairW,StairW,Door,Door
TOP_EMPTY_SOUTHSTAIRN_EASTSTAIRW,StairW,StairW,Door,StairN
TOP_EMPTY_EASTSTAIRW,StairW,StairW,Door,StairS
TOP_EMPTY_SOUTHSTAIRE_EASTSTAIRW,StairW,StairW,Door,StairE
TOP_EMPTY_SOUTHSTAIRWFULL_EASTSTAIRW,StairW,StairW,Door,StairW
TOP_EMPTY_EASTSTAIRW,StairW,StairW,StairN,Empty
TOP_EMPTY_SOUTHWALLCORNER_SOUTHEASTSTAIRN_EASTSTAIRW,StairW,StairW,StairN,Wall
TOP_EMPTY_EASTSTAIRW,StairW,StairW,StairN,Door
TOP_EMPTY_SOUTHSTAIRNFULL_SOUTHEASTSTAIRN_EASTSTAIRW,StairW,StairW,StairN,StairN
TOP_EMPTY_EASTSTAIRW,StairW,StairW,StairN,StairS
TOP_EMPTY_SOUTHSTAIRE_EASTSTAIRW,StairW,StairW,StairN,StairE
TOP_EMPTY_SOUTHSTAIRWFULL_EASTSTAIRW,StairW,StairW,StairN,StairW
TOP_EMPTY_EASTSTAIRW,StairW,StairW,StairS,Empty
TOP_EMPTY_SOUTHWALLCORNER_EASTSTAIRW,StairW,StairW,StairS,Wall
TOP_EMPTY_EASTSTAIRW,StairW,StairW,StairS,Door
TOP_EMPTY_SOUTHSTAIRN_EASTSTAIRW,StairW,StairW,StairS,StairN
TOP_EMPTY_EASTSTAIRW,StairW,StairW,StairS,StairS
TOP_EMPTY_SOUTHSTAIRE_EASTSTAIRW,StairW,StairW,StairS,StairE
TOP_EMPTY_SOUTHSTAIRWFULL_EASTSTAIRW,StairW,StairW,StairS,StairW
TOP_EMPTY_EASTSTAIRW,StairW,StairW,StairE,Empty
TOP_EMPTY_SOUTHWALLCORNER_EASTSTAIRW,StairW,StairW,StairE,Wall
TOP_EMPTY_EASTSTAIRW,StairW,StairW,StairE,Door
TOP_EMPTY_SOUTHSTAIRN_EASTSTAIRW,StairW,StairW,StairE,StairN
TOP_EMPTY_EASTSTAIRW,StairW,StairW,StairE,StairS
TOP_EMPTY_SOUTHSTAIRE_EASTSTAIRW,StairW,StairW,StairE,StairE
TOP_EMPTY_SOUTHSTAIRWFULL_EASTSTAIRW,StairW,StairW,StairE,StairW
TOP_EMPTY_EASTSTAIRWFULL,StairW,StairW,StairW,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL_EASTSTAIRWFULL,StairW,StairW,StairW,Wall
TOP_EMPTY_EASTSTAIRWFULL,StairW,StairW,StairW,Door
TOP_EMPTY_SOUTHSTAIRNFULL_EASTSTAIRWFULL,StairW,StairW,StairW,StairN
TOP_EMPTY_EASTSTAIRWFULL,StairW,StairW,StairW,StairS
TOP_EMPTY_SOUTHSTAIRE_EASTSTAIRWFULL,StairW,StairW,StairW,StairE
TOP_EMPTY_SOUTHSTAIRWFULL_EASTSTAIRWFULL,StairW,StairW,StairW,StairW
